inflows_active_annual_income,inflows_livret_A,inflows_livret_LDDS,inflows_livret_LEP,inflows_annual_rate_livret_A,inflows_annual_rate_livret_LDDS,inflows_annual_rate_livret_LEP,inflows_max_livret_A,inflows_max_livret_LDDS,inflows_max_livret_LEP,inflows_starting_assets,inflows_monthly_pension,inflows_premium,strategy_saving_plan,misc_food_beverages,misc_sports,misc_arts,misc_nightlife,misc_phone_internet_and_so,outflows_rent,outflows_credit_card_payment,outflows_medical_insurance,outflows_pension_contribution,outflows_misc,outflows_retirement_medical_expenses,outflows_retirement_misc,variables_start_date,variables_date_of_birth,variables_state,variables_years,variables_retirement_year,variables_tax_on_active_income_gains,variables_avg_ann_income_raise,variables_avg_ann_inflation,variables_tax_on_investment_gains,variables_avg_monthly_market_returns,variables_avg_monthly_market_volatility
55138.24496866894,48940.875,25470.0,29000.000000000273,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1231.9844102390948,52.823948419101015,92.39883076793211,0.0,563.4554498037442,850.0,2000.0,05/01/2062,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,48998.25,25500.0,29041.66666666694,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1231.9844102390948,52.823948419101015,92.39883076793211,0.0,563.4554498037442,850.0,2000.0,06/01/2062,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,49055.625,25530.0,29083.33333333361,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1231.9844102390948,52.823948419101015,92.39883076793211,0.0,563.4554498037442,850.0,2000.0,07/01/2062,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,49113.0,25560.0,29125.000000000276,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1231.9844102390948,52.823948419101015,92.39883076793211,0.0,563.4554498037442,850.0,2000.0,08/01/2062,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,49170.375,25590.0,29166.666666666944,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1231.9844102390948,52.823948419101015,92.39883076793211,0.0,563.4554498037442,850.0,2000.0,09/01/2062,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,49227.75,25620.0,29208.333333333612,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1231.9844102390948,52.823948419101015,92.39883076793211,0.0,563.4554498037442,850.0,2000.0,10/01/2062,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,49285.125,25650.0,29250.00000000028,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1231.9844102390948,52.823948419101015,92.39883076793211,0.0,563.4554498037442,850.0,2000.0,11/01/2062,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,49342.5,25680.0,29291.666666666948,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1231.9844102390948,52.823948419101015,92.39883076793211,0.0,563.4554498037442,850.0,2000.0,12/01/2062,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,49399.875,25710.0,29333.333333333616,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1231.9844102390948,52.823948419101015,92.39883076793211,0.0,563.4554498037442,850.0,2000.0,01/01/2063,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,49457.25,25740.0,29375.000000000284,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1250.464176392681,53.61630764538752,93.78481322945109,0.0,571.9072815508002,850.0,2000.0,02/01/2063,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,49514.625,25770.0,29416.66666666695,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1250.464176392681,53.61630764538752,93.78481322945109,0.0,571.9072815508002,850.0,2000.0,03/01/2063,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,49572.0,25800.0,29458.33333333362,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1250.464176392681,53.61630764538752,93.78481322945109,0.0,571.9072815508002,850.0,2000.0,04/01/2063,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,49629.375,25830.0,29500.000000000287,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1250.464176392681,53.61630764538752,93.78481322945109,0.0,571.9072815508002,850.0,2000.0,05/01/2063,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,49686.75,25860.0,29541.666666666955,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1250.464176392681,53.61630764538752,93.78481322945109,0.0,571.9072815508002,850.0,2000.0,06/01/2063,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,49744.125,25890.0,29583.333333333623,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1250.464176392681,53.61630764538752,93.78481322945109,0.0,571.9072815508002,850.0,2000.0,07/01/2063,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,49801.5,25920.0,29625.00000000029,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1250.464176392681,53.61630764538752,93.78481322945109,0.0,571.9072815508002,850.0,2000.0,08/01/2063,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,49858.875,25950.0,29666.66666666696,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1250.464176392681,53.61630764538752,93.78481322945109,0.0,571.9072815508002,850.0,2000.0,09/01/2063,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,49916.25,25980.0,29708.333333333627,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1250.464176392681,53.61630764538752,93.78481322945109,0.0,571.9072815508002,850.0,2000.0,10/01/2063,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,49973.625,26010.0,29750.000000000295,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1250.464176392681,53.61630764538752,93.78481322945109,0.0,571.9072815508002,850.0,2000.0,11/01/2063,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,50031.0,26040.0,29791.666666666963,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1250.464176392681,53.61630764538752,93.78481322945109,0.0,571.9072815508002,850.0,2000.0,12/01/2063,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,50088.375,26070.0,29833.33333333363,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1250.464176392681,53.61630764538752,93.78481322945109,0.0,571.9072815508002,850.0,2000.0,01/01/2064,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,50145.75,26100.0,29875.0000000003,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1269.2211390385712,54.42055226006833,95.19158542789285,0.0,580.4858907740622,850.0,2000.0,02/01/2064,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,50203.125,26130.0,29916.666666666966,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1269.2211390385712,54.42055226006833,95.19158542789285,0.0,580.4858907740622,850.0,2000.0,03/01/2064,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,50260.5,26160.0,29958.333333333634,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1269.2211390385712,54.42055226006833,95.19158542789285,0.0,580.4858907740622,850.0,2000.0,04/01/2064,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,50317.875,26190.0,30000.000000000302,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1269.2211390385712,54.42055226006833,95.19158542789285,0.0,580.4858907740622,850.0,2000.0,05/01/2064,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,50375.25,26220.0,30041.66666666697,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1269.2211390385712,54.42055226006833,95.19158542789285,0.0,580.4858907740622,850.0,2000.0,06/01/2064,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,50432.625,26250.0,30083.333333333638,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1269.2211390385712,54.42055226006833,95.19158542789285,0.0,580.4858907740622,850.0,2000.0,07/01/2064,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,50490.0,26280.0,30125.000000000306,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1269.2211390385712,54.42055226006833,95.19158542789285,0.0,580.4858907740622,850.0,2000.0,08/01/2064,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,50547.375,26310.0,30166.666666666973,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1269.2211390385712,54.42055226006833,95.19158542789285,0.0,580.4858907740622,850.0,2000.0,09/01/2064,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,50604.75,26340.0,30208.33333333364,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1269.2211390385712,54.42055226006833,95.19158542789285,0.0,580.4858907740622,850.0,2000.0,10/01/2064,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,50662.125,26370.0,30250.00000000031,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1269.2211390385712,54.42055226006833,95.19158542789285,0.0,580.4858907740622,850.0,2000.0,11/01/2064,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,50719.5,26400.0,30291.666666666977,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1269.2211390385712,54.42055226006833,95.19158542789285,0.0,580.4858907740622,850.0,2000.0,12/01/2064,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,50776.875,26430.0,30333.333333333645,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1269.2211390385712,54.42055226006833,95.19158542789285,0.0,580.4858907740622,850.0,2000.0,01/01/2065,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,50834.25,26460.0,30375.000000000313,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1288.2594561241497,55.23686054396935,96.61945920931123,0.0,589.1931791356731,850.0,2000.0,02/01/2065,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,50891.625,26490.0,30416.66666666698,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1288.2594561241497,55.23686054396935,96.61945920931123,0.0,589.1931791356731,850.0,2000.0,03/01/2065,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,50949.0,26520.0,30458.33333333365,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1288.2594561241497,55.23686054396935,96.61945920931123,0.0,589.1931791356731,850.0,2000.0,04/01/2065,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,51006.375,26550.0,30500.000000000317,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1288.2594561241497,55.23686054396935,96.61945920931123,0.0,589.1931791356731,850.0,2000.0,05/01/2065,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,51063.75,26580.0,30541.666666666984,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1288.2594561241497,55.23686054396935,96.61945920931123,0.0,589.1931791356731,850.0,2000.0,06/01/2065,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,51121.125,26610.0,30583.333333333652,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1288.2594561241497,55.23686054396935,96.61945920931123,0.0,589.1931791356731,850.0,2000.0,07/01/2065,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,51178.5,26640.0,30625.00000000032,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1288.2594561241497,55.23686054396935,96.61945920931123,0.0,589.1931791356731,850.0,2000.0,08/01/2065,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,51235.875,26670.0,30666.666666666988,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1288.2594561241497,55.23686054396935,96.61945920931123,0.0,589.1931791356731,850.0,2000.0,09/01/2065,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,51293.25,26700.0,30708.333333333656,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1288.2594561241497,55.23686054396935,96.61945920931123,0.0,589.1931791356731,850.0,2000.0,10/01/2065,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,51350.625,26730.0,30750.000000000324,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1288.2594561241497,55.23686054396935,96.61945920931123,0.0,589.1931791356731,850.0,2000.0,11/01/2065,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,51408.0,26760.0,30791.66666666699,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1288.2594561241497,55.23686054396935,96.61945920931123,0.0,589.1931791356731,850.0,2000.0,12/01/2065,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,51465.375,26790.0,30833.33333333366,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1288.2594561241497,55.23686054396935,96.61945920931123,0.0,589.1931791356731,850.0,2000.0,01/01/2066,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,51522.75,26820.0,30875.000000000327,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1307.5833479660118,56.06541345212889,98.06875109745089,0.0,598.0310768227081,850.0,2000.0,02/01/2066,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,51580.125,26850.0,30916.666666666995,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1307.5833479660118,56.06541345212889,98.06875109745089,0.0,598.0310768227081,850.0,2000.0,03/01/2066,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,51637.5,26880.0,30958.333333333663,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1307.5833479660118,56.06541345212889,98.06875109745089,0.0,598.0310768227081,850.0,2000.0,04/01/2066,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,51694.875,26910.0,31000.00000000033,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1307.5833479660118,56.06541345212889,98.06875109745089,0.0,598.0310768227081,850.0,2000.0,05/01/2066,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,51752.25,26940.0,31041.666666667,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1307.5833479660118,56.06541345212889,98.06875109745089,0.0,598.0310768227081,850.0,2000.0,06/01/2066,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,51809.625,26970.0,31083.333333333667,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1307.5833479660118,56.06541345212889,98.06875109745089,0.0,598.0310768227081,850.0,2000.0,07/01/2066,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,51867.0,27000.0,31125.000000000335,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1307.5833479660118,56.06541345212889,98.06875109745089,0.0,598.0310768227081,850.0,2000.0,08/01/2066,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,51924.375,27030.0,31166.666666667003,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1307.5833479660118,56.06541345212889,98.06875109745089,0.0,598.0310768227081,850.0,2000.0,09/01/2066,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,51981.75,27060.0,31208.33333333367,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1307.5833479660118,56.06541345212889,98.06875109745089,0.0,598.0310768227081,850.0,2000.0,10/01/2066,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,52039.125,27090.0,31250.00000000034,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1307.5833479660118,56.06541345212889,98.06875109745089,0.0,598.0310768227081,850.0,2000.0,11/01/2066,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,52096.5,27120.0,31291.666666667006,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1307.5833479660118,56.06541345212889,98.06875109745089,0.0,598.0310768227081,850.0,2000.0,12/01/2066,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,52153.875,27150.0,31333.333333333674,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1307.5833479660118,56.06541345212889,98.06875109745089,0.0,598.0310768227081,850.0,2000.0,01/01/2067,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,52211.25,27180.0,31375.000000000342,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1327.197098185502,56.906394653910816,99.53978236391264,0.0,607.0015429750487,850.0,2000.0,02/01/2067,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,52268.625,27210.0,31416.66666666701,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1327.197098185502,56.906394653910816,99.53978236391264,0.0,607.0015429750487,850.0,2000.0,03/01/2067,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,52326.0,27240.0,31458.333333333678,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1327.197098185502,56.906394653910816,99.53978236391264,0.0,607.0015429750487,850.0,2000.0,04/01/2067,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,52383.375,27270.0,31500.000000000346,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1327.197098185502,56.906394653910816,99.53978236391264,0.0,607.0015429750487,850.0,2000.0,05/01/2067,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,52440.75,27300.0,31541.666666667013,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1327.197098185502,56.906394653910816,99.53978236391264,0.0,607.0015429750487,850.0,2000.0,06/01/2067,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,52498.125,27330.0,31583.33333333368,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1327.197098185502,56.906394653910816,99.53978236391264,0.0,607.0015429750487,850.0,2000.0,07/01/2067,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,52555.5,27360.0,31625.00000000035,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1327.197098185502,56.906394653910816,99.53978236391264,0.0,607.0015429750487,850.0,2000.0,08/01/2067,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,52612.875,27390.0,31666.666666667017,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1327.197098185502,56.906394653910816,99.53978236391264,0.0,607.0015429750487,850.0,2000.0,09/01/2067,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,52670.25,27420.0,31708.333333333685,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1327.197098185502,56.906394653910816,99.53978236391264,0.0,607.0015429750487,850.0,2000.0,10/01/2067,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,52727.625,27450.0,31750.000000000353,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1327.197098185502,56.906394653910816,99.53978236391264,0.0,607.0015429750487,850.0,2000.0,11/01/2067,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,52785.0,27480.0,31791.66666666702,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1327.197098185502,56.906394653910816,99.53978236391264,0.0,607.0015429750487,850.0,2000.0,12/01/2067,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
55138.24496866894,52842.375,27510.0,31833.33333333369,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1327.197098185502,56.906394653910816,99.53978236391264,0.0,607.0015429750487,850.0,2000.0,01/01/2068,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
